Date,Asset1,Asset2,Spread,ZScore
2020-11-05,90.62999725341795,81.1521987915039,4.889839056514035,0.5649355810523125
2020-11-06,91.56999969482422,81.16219329833984,5.81928194919611,1.1375670865530203
2020-11-09,87.36000061035156,81.10222625732422,1.6726401570685425,-1.4532757162523562
2020-11-10,85.97000122070312,81.65177917480469,-0.29798125864972747,-2.5679615713836865
2020-11-11,88.25,82.77083587646484,0.7996946746801825,-1.8495962402548645
2020-11-12,88.0199966430664,81.66177368164062,1.7414546149893653,-1.2599130569815937
2020-11-13,88.16000366210938,83.07058715820312,0.39300054303051013,-1.9967078716808309
2020-11-16,88.44000244140625,84.3794937133789,-0.7099065850537158,-2.530746722208006
2020-11-17,88.81999969482422,84.01979064941406,0.05012963301994944,-2.032504990096664
2020-11-18,87.87000274658203,83.78998565673828,-0.6570702410840141,-2.3323486731096925
2020-11-19,89.22000122070312,84.25959777832031,0.1967664753122449,-1.8173746134875697
2020-11-20,89.45999908447266,84.45942687988281,0.225637850391891,-1.753981120306411
2020-11-23,89.69999694824219,85.97815704345703,-1.1389562306337382,-2.3764439030280453
2020-11-24,89.36000061035156,87.26707458496094,-2.8407393784571013,-3.0681988826978643
2020-11-25,90.05999755859375,87.41695404052734,-2.299095357456551,-2.6881810303442566
2020-11-27,91.37999725341795,87.53685760498047,-1.1057780044256447,-2.0659152206894027
2020-11-30,92.0199966430664,86.60763549804688,0.515977291224047,-1.2880357529016875
2020-12-01,92.1500015258789,86.50772094726562,0.7515454183814967,-1.1600835697892735
2020-12-02,91.58000183105467,85.45858764648438,1.289992032076043,-0.8774282164616228
2020-12-03,92.19000244140624,85.44859313964844,1.9105521911517798,-0.5503127643235398
2020-12-04,93.05999755859376,86.91736602783203,1.2287369857166226,-0.8798472306643605
2020-12-07,93.41000366210938,86.87740325927734,1.6209651626805197,-0.6635219208524509
2020-12-08,94.06999969482422,88.9456787109375,0.09575528525456889,-1.4183926614115612
2020-12-09,92.2699966430664,87.10721588134766,0.23815300877511447,-1.327845643820353
2020-12-10,93.45999908447266,87.16716003417969,1.3648223400089279,-0.7260976396991642
2020-12-11,93.52999877929688,87.21712493896484,1.3820323519364592,-0.7012544896447523
2020-12-14,94.0999984741211,86.61763000488281,2.58541957355456,-0.053519066725521494
2020-12-15,95.05999755859376,89.28539276123047,0.7268332818167806,-1.0221349835270404
2020-12-16,95.5500030517578,88.9356918334961,1.5863101301881102,-0.5498868843331544
2020-12-17,97.02999877929688,90.43444061279295,1.4828249496561767,-0.5903122765102373
2020-12-18,97.62999725341795,91.10387420654295,1.3755432380867632,-0.6330046618251252
2020-12-21,97.5,91.57152557373048,0.751455833067709,-0.9560291044564675
2020-12-22,98.61000061035156,93.03043365478516,0.32006863720908996,-1.1788435998646163
2020-12-23,97.79000091552734,93.07040405273438,-0.5421611917876419,-1.6364475483353151
2020-12-24,97.8499984741211,93.0404281616211,-0.4504930477455673,-1.5633452924115296
2020-12-28,96.47000122070312,92.3609390258789,-1.1125860809551256,-1.896850816132958
2020-12-29,96.0999984741211,91.09188842773438,-0.14179214346530955,-1.320753817335304
2020-12-30,96.5500030517578,92.29098510742188,-0.9586754695554021,-1.7366883910550202
2020-12-31,96.63999938964844,92.89054107666016,-1.502131144252374,-1.9783432221731587
2021-01-04,95.31999969482422,90.8021011352539,-0.615620434830447,-1.4639461371129345
2021-01-05,96.3499984741211,92.1910629272461,-1.0531087421229444,-1.658544556595614
2021-01-06,95.9499969482422,96.33796691894533,-5.834460491045803,-3.8494003107579657
2021-01-07,98.83000183105467,100.15511322021484,-6.987405209173033,-4.001170087158217
2021-01-08,99.81999969482422,101.8838119506836,-7.823838481372846,-3.973018826140641
2021-01-11,99.8499984741211,100.70469665527344,-6.548062835073324,-3.22468982175157
2021-01-12,100.58000183105467,104.57180786132812,-9.903798761976148,-4.097250989483009
2021-01-13,100.18000030517578,103.45264434814452,-9.121364591749028,-3.5316373171259268
2021-01-14,99.9000015258789,103.3826904296875,-9.327454590700867,-3.355538473462518
2021-01-15,99.04000091552734,100.19507598876952,-6.819628198148649,-2.4548873533476585
2021-01-19,100.12999725341795,102.56330871582033,-8.231753203711762,-2.7468341515029198
